# diffReps version: 1.55.4
## Parameter Settings ##
# Treatment files: output/filtered/DKO_CTCF_rep1.04_rm.bam.bed	output/filtered/DKO_CTCF_rep2.04_rm.bam.bed
# Control files: output/filtered/HCT116_CTCF_rep1.04_rm.bam.bed	output/filtered/HCT116_CTCF_rep2.04_rm.bam.bed	output/filtered/HCT116_CTCF_rep3.04_rm.bam.bed
# Treatment background: None Specified
# Control background: None Specified
# Output file: output/diffreps/report_win150_p0.0001.txt
# Statistical Test: Negative Binomial
# Use robust estimation: yes
# Number of deviation cutoff: 2
# Alpha in right-trimmed mean: 0.05
# P-value cutoff: 0.0001
# Window size: 150
# Step size: 15
# Gap size: 0
# Fragment size: 115
# Number of processors used: 20
# Full command used: /cm/shared/apps/perl5/bin/diffReps.pl --control output/filtered/HCT116_CTCF_rep1.04_rm.bam.bed output/filtered/HCT116_CTCF_rep2.04_rm.bam.bed output/filtered/HCT116_CTCF_rep3.04_rm.bam.bed --treatment output/filtered/DKO_CTCF_rep1.04_rm.bam.bed output/filtered/DKO_CTCF_rep2.04_rm.bam.bed --report output/diffreps/report_win150_p0.0001.txt --gname hg19 --meth nb --frag 115 --nproc 20 --window 150 --pval 0.0001 --noanno --nohs
# Split BED files done in 49 seconds.
# Estimate mean and deviation for read counts done in 251 seconds
## Important values estimated from data ##
# Read count statistics based on bin size: 150
# Treatment count mean: 0.32	0.24
# Control count mean: 0.41	0.44	0.28
# Treatment count deviation: 0.47	0.35
# Control count deviation: 0.60	0.66	0.41
# Treatment normalization constant: 0.88	0.71
# Control normalization constant: 1.09	1.69	0.94
## FDR control information ##
# Genome coverage for windows that passed cutoff: 264703965
# N used in BH adjustment: 1764693
# Detecting differential sites done in 483 seconds
Chrom	Start	End	Length	Treatment.cnt	Control.cnt	Treatment.avg	Control.avg	Treatment.enr	Control.enr	Event	log2FC	pval	padj	winSta	winEnd	winFC	winP	winQ
chr5	61560466	61560660	195	5.67;7.05	0.00;0.59;0.00	6.36	0.20	NA	NA	Up	5.01	3.82895837538059e-05	0.00750242323009673	61560466	61560615	inf	1.65161324145048e-05	0.00339973209599321
chr5	62076721	62077125	405	43.11;52.18	5.52;1.18;4.24	47.64	3.65	NA	NA	Up	3.71	5.74250698631594e-08	3.61790856165756e-05	62076886	62077035	4.82	2.53677472573631e-09	5.51959329387533e-06
chr5	62421691	62421930	240	30.63;32.44	8.29;7.09;18.02	31.53	11.13	NA	NA	Up	1.50	2.68272172760942e-05	0.00563056642918679	62421706	62421855	1.58	9.19259927955247e-07	0.000302707885807637
chr5	63802276	63802560	285	9.07;11.28	0.92;0.00;1.06	10.18	0.66	NA	NA	Up	3.95	1.71706380670488e-07	8.2026614365183e-05	63802306	63802455	4.86	4.36386579906736e-07	0.000162912702106063
chr5	64399036	64399320	285	12.48;15.51	2.76;0.59;2.12	14.00	1.82	NA	NA	Up	2.94	7.05342208265455e-08	4.19801840651127e-05	64399111	64399260	3.63	4.02363062181494e-08	2.02235055337581e-05
chr5	65221396	65221605	210	20.42;18.33	0.92;3.55;8.48	19.38	4.32	NA	NA	Up	2.17	2.01573950029186e-06	0.000660583751463769	65221411	65221560	3.83	1.69488555260117e-07	7.01114081218101e-05
chr5	65537356	65537610	255	13.61;5.64	0.00;0.00;4.24	9.63	1.41	NA	NA	Up	2.77	7.42613302048425e-06	0.00199434560315286	65537386	65537535	2.88	8.51929775789741e-06	0.00203491406581988
chr5	66066211	66066360	150	17.02;23.97	4.60;5.91;9.54	20.49	6.68	NA	NA	Up	1.62	2.16443465740146e-05	0.00479974007936715	66066211	66066360	1.62	2.16443465740146e-05	0.00432028355262273
chr5	66103621	66103770	150	14.75;26.79	7.37;5.91;8.48	20.77	7.25	NA	NA	Up	1.52	4.28468233536889e-05	0.00830895486203201	66103621	66103770	1.52	4.28468233536889e-05	0.00767863199395667
chr5	66459166	66459570	405	43.11;57.82	4.60;2.36;3.18	50.46	3.38	NA	NA	Up	3.90	1.91218736827315e-06	0.000629909214762003	66459241	66459390	4.73	3.91027201387697e-09	5.51959329387533e-06
chr5	68370526	68370870	345	22.69;18.33	0.92;0.00;0.00	20.51	0.31	NA	NA	Up	6.06	2.78848783967687e-09	1.00052459953312e-05	68370586	68370735	inf	3.18978366708584e-09	5.51959329387533e-06
chr5	68371351	68371605	255	12.48;4.23	0.92;0.00;0.00	8.35	0.31	NA	NA	Up	4.77	7.69660761910089e-07	0.00028965983342235	68371381	68371530	inf	2.47855904781212e-07	9.84668122863735e-05
chr5	68663716	68664030	315	17.02;23.97	0.00;0.59;5.30	20.49	1.96	NA	NA	Up	3.38	8.39042728819303e-08	4.77475920750829e-05	68663836	68663985	3.12	9.08253138094389e-09	6.64230399926731e-06
chr5	68707996	68708175	180	13.61;15.51	2.76;4.73;3.18	14.56	3.56	NA	NA	Up	2.03	6.76977089310775e-05	0.0115325488045863	68707996	68708145	2.20	2.46572684809332e-05	0.00480588790450888
chr5	71852731	71853045	315	27.22;15.51	4.60;0.59;3.18	21.37	2.79	NA	NA	Up	2.94	7.92425151279503e-08	4.57288135214807e-05	71852881	71853030	3.86	1.65875382094912e-08	1.00833319206068e-05
chr5	72252091	72252240	150	5.67;4.23	0.00;0.00;0.00	4.95	0.00	NA	NA	Up	inf	5.30267211835528e-05	0.00958797359726386	72252091	72252240	inf	5.30267211835528e-05	0.00887001159329814
chr5	72586201	72586365	165	9.07;8.46	1.84;1.18;1.06	8.77	1.36	NA	NA	Up	2.69	2.39778681432748e-05	0.00518153771051914	72586216	72586365	2.69	2.39778681432748e-05	0.00469225385475662
chr5	72599611	72599940	330	17.02;23.97	2.76;0.59;2.12	20.49	1.82	NA	NA	Up	3.49	7.17557409865165e-08	4.24922328284291e-05	72599761	72599910	inf	4.74092922063759e-09	5.51959329387533e-06
chr5	72608296	72608580	285	17.02;18.33	3.68;4.73;2.12	17.67	3.51	NA	NA	Up	2.33	7.06372192357991e-07	0.000270146570891954	72608356	72608505	2.56	2.77340497778065e-07	0.000108881164637479
chr5	72744151	72744300	150	5.67;7.05	0.00;0.00;2.12	6.36	0.71	NA	NA	Up	3.17	6.56013747657933e-05	0.0112176634534469	72744151	72744300	3.17	6.56013747657933e-05	0.0104567145551054
chr5	72804331	72804645	315	15.88;14.10	1.84;0.59;0.00	14.99	0.81	NA	NA	Up	4.21	7.42022141190842e-09	1.04006455790666e-05	72804391	72804540	inf	3.09011851455021e-09	5.51959329387533e-06
chr5	73076461	73076670	210	7.94;11.28	1.84;1.18;0.00	9.61	1.01	NA	NA	Up	3.25	2.73543505229804e-06	0.000860346760819829	73076461	73076610	3.34	4.51801183821265e-06	0.00118653945411271
chr5	73256821	73257120	300	24.96;18.33	6.45;2.36;4.24	21.64	4.35	NA	NA	Up	2.32	1.58768481975616e-08	1.51584688431354e-05	73256881	73257030	2.76	6.5044833288298e-09	5.81480050608037e-06
chr5	73632196	73632375	180	7.94;5.64	28.54;22.45;22.26	6.79	24.42	NA	NA	Down	-1.85	2.10807876559294e-05	0.00468882258771175	73632211	73632360	-2.03	1.4377578578736e-05	0.00307055697384065
chr5	73978051	73978290	240	3.40;11.28	0.00;0.00;0.00	7.34	0.00	NA	NA	Up	inf	7.79752754496004e-07	0.000292771112253152	73978081	73978230	inf	3.10216579669521e-06	0.000868120879522274
chr5	74161561	74161845	285	18.15;18.33	0.92;1.18;7.42	18.24	3.17	NA	NA	Up	2.52	1.63052689605818e-07	7.89416565183014e-05	74161666	74161815	2.71	1.84493749595492e-07	7.54518721795871e-05
chr5	74241406	74241570	165	7.94;4.23	0.00;0.00;0.00	6.09	0.00	NA	NA	Up	inf	7.19442093142208e-06	0.00193772042990446	74241421	74241570	inf	7.19442093142208e-06	0.00174610703572191
chr5	74349106	74349345	240	15.88;16.92	4.60;2.95;3.18	16.40	3.58	NA	NA	Up	2.20	1.64083513219041e-06	0.000547603889459169	74349196	74349345	2.39	3.78453097289566e-05	0.00690512592667232
chr5	74349391	74349540	150	7.94;7.05	0.00;0.00;2.12	7.50	0.71	NA	NA	Up	3.41	2.29463372054482e-05	0.00500875965751886	74349391	74349540	3.41	2.29463372054482e-05	0.00453841669550622
chr5	74532571	74532855	285	65.79;64.87	23.02;23.04;36.04	65.33	27.37	NA	NA	Up	1.26	3.41905960495709e-07	0.000145668530937966	74532601	74532750	1.51	1.83215359057833e-08	1.08332359789819e-05
chr5	75181771	75181965	195	12.48;8.46	2.76;2.95;0.00	10.47	1.91	NA	NA	Up	2.46	3.92432060357484e-05	0.00767337517881916	75181801	75181950	2.54	1.88099096771022e-05	0.00381910037323773
chr5	75380326	75380565	240	7.94;8.46	0.00;0.00;1.06	8.20	0.35	NA	NA	Up	4.54	1.31839831969162e-06	0.000459614438161115	75380371	75380520	inf	5.1655901429887e-06	0.00131051093164078
chr5	75699616	75699915	300	18.15;22.56	2.76;5.32;3.18	20.36	3.75	NA	NA	Up	2.44	6.97341082721382e-08	4.16868199237699e-05	75699736	75699885	3.05	1.28970121773506e-07	5.60711187737999e-05
chr5	76043686	76043865	180	9.07;9.87	2.76;2.36;0.00	9.47	1.71	NA	NA	Up	2.47	7.76590256422871e-05	0.0127823924563574	76043701	76043850	2.76	2.39790954354524e-05	0.00469225385475662
chr5	76372996	76373850	855	130.45;102.95	3.68;1.18;10.60	116.70	5.16	NA	NA	Up	4.50	0.000150967924172195	0.0230062209854234	76373101	76373250	inf	7.59976238093819e-10	5.51959329387533e-06
chr5	76425271	76425600	330	11.34;9.87	37.75;37.22;34.98	10.61	36.65	NA	NA	Down	-1.79	2.19498077556213e-07	0.000100479045649003	76425361	76425510	-1.68	6.03077115199432e-06	0.00150274776002913
chr5	76733086	76733370	285	23.82;16.92	1.84;4.73;4.24	20.37	3.60	NA	NA	Up	2.50	5.55263868212792e-08	3.52561466787546e-05	76733161	76733310	2.84	9.93003077773104e-09	7.03470726746147e-06
chr5	76941526	76941690	165	28.36;22.56	3.68;4.14;11.66	25.46	6.49	NA	NA	Up	1.97	4.03787805890368e-07	0.00016857381465344	76941526	76941675	2.22	4.52305902159481e-09	5.51959329387533e-06
chr5	77268511	77268855	345	13.61;19.74	2.76;0.00;0.00	16.68	0.92	NA	NA	Up	4.18	4.67558667988474e-08	3.12655365096091e-05	77268616	77268765	5.24	3.25947911186136e-08	1.70681898289257e-05
chr5	77269156	77269305	150	6.81;8.46	0.92;1.18;1.06	7.63	1.05	NA	NA	Up	2.86	4.53142955513835e-05	0.0086241782966456	77269156	77269305	2.86	4.53142955513835e-05	0.00797927904709475
chr5	77923111	77923320	210	30.63;35.26	15.65;13.00;6.36	32.94	11.67	NA	NA	Up	1.50	8.80504335275293e-06	0.00229622530297398	77923156	77923305	1.46	1.67860038756063e-05	0.0034528667137493
chr5	79296916	79297125	210	9.07;8.46	0.92;1.18;2.12	8.77	1.41	NA	NA	Up	2.64	2.39784689742036e-05	0.00518153771051914	79296916	79297065	3.28	8.67642564752541e-06	0.00206613355805171
chr5	80256256	80256600	345	22.69;26.79	0.00;0.00;1.06	24.74	0.35	NA	NA	Up	6.13	5.79507759309016e-09	1.00052459953312e-05	80256406	80256555	inf	2.34337505080934e-09	5.51959329387533e-06
chr5	80534596	80534745	150	6.81;5.64	0.92;0.00;2.12	6.22	1.01	NA	NA	Up	2.62	8.52123464213334e-05	0.0135524923978781	80534596	80534745	2.62	8.52123464213334e-05	0.0128737655720277
chr5	80689336	80689620	285	13.61;9.87	1.84;0.00;1.06	11.74	0.97	NA	NA	Up	3.60	1.81289990660936e-08	1.64146319902216e-05	80689411	80689560	5.19	1.00857784435127e-08	7.06932888270287e-06
chr5	80689921	80690160	240	7.94;5.64	0.00;0.00;1.06	6.79	0.35	NA	NA	Up	4.26	1.27961785390267e-05	0.00311094428360375	80689936	80690085	inf	7.19442093142208e-06	0.00174610703572191
chr5	82807936	82808190	255	6.81;12.69	0.00;0.59;2.12	9.75	0.90	NA	NA	Up	3.43	2.20836105697956e-06	0.000715848511889132	82808026	82808175	3.97	2.79735666316814e-06	0.000792626159601185
chr5	82896061	82896255	195	5.67;11.28	0.00;1.77;1.06	8.48	0.94	NA	NA	Up	3.17	8.91036013278465e-05	0.0140732570963968	82896091	82896240	3.38	3.67833599449839e-05	0.00679628707060972
chr5	83042596	83042835	240	11.34;5.64	0.92;0.00;0.00	8.49	0.31	NA	NA	Up	4.79	8.79692049669692e-07	0.00032369165058693	83042656	83042805	inf	9.5331190198738e-08	4.2665555167482e-05
chr5	83679841	83680095	255	6.81;8.46	0.00;0.00;0.00	7.63	0.00	NA	NA	Up	inf	4.46281273741559e-07	0.000182472066682765	83679871	83680020	inf	1.65143310251072e-05	0.00339973209599321
chr5	83719516	83719665	150	11.34;12.69	1.84;3.55;3.18	12.02	2.86	NA	NA	Up	2.07	5.3322332554549e-05	0.00961803625750968	83719516	83719665	2.07	5.3322332554549e-05	0.00889370715449209
chr5	84317476	84317685	210	14.75;12.69	3.68;2.36;5.30	13.72	3.78	NA	NA	Up	1.86	2.87608618652525e-05	0.00595638303821189	84317521	84317670	2.45	7.3287761075787e-07	0.000248939218250002
chr5	85163926	85164210	285	9.07;14.10	1.84;1.18;1.06	11.59	1.36	NA	NA	Up	3.09	5.68734164525433e-07	0.000222536851219264	85164016	85164165	3.51	1.09143913173029e-07	4.82116394415649e-05
chr5	85519501	85519650	150	6.81;5.64	0.92;0.59;1.06	6.22	0.86	NA	NA	Up	2.86	8.52099469426489e-05	0.0135524923978781	85519501	85519650	2.86	8.52099469426489e-05	0.0128737655720277
chr5	85863631	85863960	330	18.15;19.74	0.00;0.59;2.12	18.95	0.90	NA	NA	Up	4.39	5.24010584813649e-09	1.00052459953312e-05	85863736	85863885	inf	4.07474932291306e-09	5.51959329387533e-06
chr5	86548021	86548425	405	24.96;31.03	0.00;0.00;0.00	27.99	0.00	NA	NA	Up	inf	4.36731899076296e-09	1.00052459953312e-05	86548111	86548260	inf	4.18919334079599e-09	5.51959329387533e-06
chr5	86569666	86569950	285	7.94;14.10	0.92;0.59;0.00	11.02	0.50	NA	NA	Up	4.45	7.78024805904657e-08	4.52065154095755e-05	86569696	86569845	inf	1.43325992543766e-07	6.10785741994776e-05
chr5	87486361	87486615	255	7.94;9.87	0.92;0.59;2.12	8.91	1.21	NA	NA	Up	2.88	1.44788660175662e-05	0.00343692769717078	87486421	87486570	3.75	4.64124627930624e-07	0.000167458082608214
chr5	87989116	87989400	285	10.21;15.51	1.84;0.59;2.12	12.86	1.52	NA	NA	Up	3.08	2.09279166923734e-07	9.66789217057973e-05	87989146	87989295	3.63	8.64658305124598e-08	3.92150207773128e-05
chr5	88016206	88016460	255	11.34;11.28	0.92;1.18;2.12	11.31	1.41	NA	NA	Up	3.01	3.05421184145886e-07	0.000132198828970801	88016236	88016385	3.23	4.84643661998593e-07	0.000173216952651654
chr5	91206166	91206375	210	9.07;21.15	1.84;4.73;2.12	15.11	2.90	NA	NA	Up	2.38	7.77111356376574e-06	0.00207719323056384	91206166	91206315	2.26	2.14207468718201e-05	0.00428486080928053
chr5	92058286	92058495	210	6.81;7.05	0.92;0.00;0.00	6.93	0.31	NA	NA	Up	4.50	1.27976042165908e-05	0.00311094428360375	92058331	92058480	inf	1.43737727365709e-06	0.000441340055643477
chr5	92170441	92170725	285	13.61;18.33	2.76;1.77;5.30	15.97	3.28	NA	NA	Up	2.28	2.87794086856179e-07	0.000126178437395401	92170516	92170665	2.87	8.80668853347923e-07	0.000291796875858262
chr5	92221711	92221980	270	34.03;23.97	8.29;10.04;12.72	29.00	10.35	NA	NA	Up	1.49	3.35491199201248e-06	0.00101748041091602	92221741	92221890	1.76	2.21205087086338e-07	8.93270180195999e-05
chr5	92939566	92939805	240	7.94;4.23	0.00;0.00;0.00	6.09	0.00	NA	NA	Up	inf	7.19442093142208e-06	0.00193772042990446	92939581	92939730	inf	1.65129416679241e-05	0.00339973209599321
chr5	93361891	93362040	150	17.02;11.28	4.60;2.95;5.30	14.15	4.29	NA	NA	Up	1.72	8.61329935178034e-05	0.0136799829655218	93361891	93362040	1.72	8.61329935178034e-05	0.0129968611141439
chr5	93662251	93662730	480	70.33;59.23	1.84;1.18;5.30	64.78	2.77	NA	NA	Up	4.55	4.57560689319357e-08	3.07250435889286e-05	93662491	93662640	4.94	1.55278084633433e-09	5.51959329387533e-06
chr5	93682216	93682500	285	10.21;12.69	0.00;0.00;1.06	11.45	0.35	NA	NA	Up	5.02	1.45637390088243e-08	1.43098709814583e-05	93682291	93682440	inf	8.32927232501016e-09	6.30841569400822e-06
chr5	94291576	94291740	165	5.67;7.05	2.76;0.00;0.00	6.36	0.92	NA	NA	Up	2.79	8.52131797615357e-05	0.0135524923978781	94291576	94291725	2.79	8.52131797615357e-05	0.0128737655720277
chr5	94619686	94619940	255	43.11;32.44	10.13;17.13;12.72	37.77	13.33	NA	NA	Up	1.50	4.09705791625747e-07	0.000170767369066166	94619716	94619865	1.65	5.04050020819539e-07	0.000178219503784831
chr5	94736326	94736655	330	10.21;18.33	0.92;0.00;1.06	14.27	0.66	NA	NA	Up	4.43	6.86621801768918e-08	4.12415482378828e-05	94736401	94736550	inf	1.77725529819132e-08	1.06028058956428e-05
chr5	94956226	94956510	285	6.81;12.69	0.00;0.00;1.06	9.75	0.35	NA	NA	Up	4.79	2.11098617131743e-07	9.73156353087948e-05	94956301	94956450	inf	7.79752754496004e-07	0.000262099852874251
chr5	95178856	95179140	285	17.02;11.28	1.84;1.18;5.30	14.15	2.77	NA	NA	Up	2.35	7.90951433709728e-07	0.000296282415284976	95178931	95179080	3.37	1.5300284484838e-08	9.56440132072344e-06
chr5	96237256	96237465	210	12.48;25.38	7.37;2.95;7.42	18.93	5.91	NA	NA	Up	1.68	7.96215235958132e-06	0.00211448525716879	96237286	96237435	2.20	1.73866766215139e-06	0.000518367064153561
chr5	97180531	97180875	345	26.09;32.44	0.92;0.59;4.24	29.26	1.92	NA	NA	Up	3.93	8.57054948406066e-09	1.08037772429765e-05	97180591	97180740	4.44	2.98290966872964e-09	5.51959329387533e-06
chr5	97457266	97457625	360	29.49;52.18	3.68;3.55;3.18	40.84	3.47	NA	NA	Up	3.56	5.02559713864237e-07	0.000200421154607508	97457476	97457625	3.82	5.97252046654097e-08	2.80833068469533e-05
chr5	98104771	98104995	225	68.06;73.33	28.54;37.22;31.80	70.70	32.52	NA	NA	Up	1.12	3.97321305069439e-07	0.000166425379968408	98104801	98104950	1.34	1.13172695121314e-07	4.97174664853663e-05
chr5	99051751	99051915	165	18.15;16.92	3.68;7.68;4.24	17.54	5.20	NA	NA	Up	1.75	6.8058943566651e-05	0.0115750907189152	99051751	99051900	1.75	6.8058943566651e-05	0.0108055007916747
chr5	101631841	101632290	450	73.73;67.69	1.84;0.59;2.12	70.71	1.52	NA	NA	Up	5.54	4.44145701936655e-08	3.01338258818801e-05	101631916	101632065	6.02	1.90222521937313e-09	5.51959329387533e-06
chr5	104136256	104136450	195	28.36;28.21	11.97;13.00;7.42	28.28	10.80	NA	NA	Up	1.39	3.58568697548173e-05	0.0071864130673751	104136286	104136435	1.35	3.47989274933339e-05	0.00645939031818596
chr5	105194566	105194805	240	5.67;7.05	0.00;0.59;0.00	6.36	0.20	NA	NA	Up	5.01	3.82895837538059e-05	0.00750242323009673	105194611	105194760	inf	5.16720758928411e-06	0.00131051093164078
chr5	106440466	106440705	240	23.82;18.33	4.60;4.73;8.48	21.08	5.94	NA	NA	Up	1.83	6.79656883646995e-07	0.000260792725586794	106440541	106440690	2.49	1.94086168865856e-07	7.9045119684836e-05
chr5	106695721	106695915	195	4.54;12.69	0.00;1.77;1.06	8.61	0.94	NA	NA	Up	3.19	5.76903130576862e-05	0.0102183771575537	106695766	106695915	4.95	5.19582814323968e-05	0.00887001159329814
chr5	107008381	107008605	225	5.67;7.05	0.92;0.00;0.00	6.36	0.31	NA	NA	Up	4.37	3.82914767251274e-05	0.00750242323009673	107008411	107008560	inf	5.16720758928411e-06	0.00131051093164078
chr5	107167381	107167665	285	10.21;11.28	0.92;0.59;0.00	10.75	0.50	NA	NA	Up	4.41	2.77970911732739e-08	2.20167559308071e-05	107167441	107167590	inf	4.34967723567936e-08	2.13633313945525e-05
chr5	109669096	109669425	330	38.57;38.08	7.37;10.64;13.78	38.32	10.59	NA	NA	Up	1.85	3.97156246409883e-09	1.00052459953312e-05	109669156	109669305	2.21	3.50530888462868e-09	5.51959329387533e-06
chr5	110478676	110478825	150	11.34;5.64	2.76;0.00;3.18	8.49	1.98	NA	NA	Up	2.10	6.53016344183235e-05	0.0112176634534469	110478676	110478825	2.10	6.53016344183235e-05	0.0104567145551054
chr5	110861131	110861475	345	21.55;18.33	0.00;1.18;1.06	19.94	0.75	NA	NA	Up	4.74	3.08378842591562e-09	1.00052459953312e-05	110861236	110861385	5.08	3.72447008159037e-09	5.51959329387533e-06
chr5	112374361	112374630	270	22.69;8.46	3.68;2.36;2.12	15.57	2.72	NA	NA	Up	2.52	2.55223425070876e-07	0.000113837847556238	112374436	112374585	2.33	3.85708703197163e-06	0.00105381243005281
chr5	112384711	112384860	150	4.54;8.46	0.00;0.59;1.06	6.50	0.55	NA	NA	Up	3.56	8.2718278381012e-05	0.0134747869316924	112384711	112384860	3.56	8.2718278381012e-05	0.0127821687242577
chr5	112393201	112393410	210	6.81;9.87	0.92;0.59;2.12	8.34	1.21	NA	NA	Up	2.78	7.14806402040292e-05	0.0119963794894626	112393216	112393365	3.28	4.52101740184531e-06	0.00118653945411271
chr5	113326321	113326590	270	21.55;12.69	3.68;2.95;5.30	17.12	3.98	NA	NA	Up	2.11	1.34394524526243e-06	0.000467228283431422	113326351	113326500	2.22	2.27616310947065e-06	0.000665241653882261
chr5	113433331	113433570	240	24.96;19.74	7.37;7.68;5.30	22.35	6.78	NA	NA	Up	1.72	2.74700547002776e-06	0.000861952582489278	113433406	113433555	1.88	6.84246932535591e-06	0.00167218636216179
chr5	113696671	113697060	390	15.88;18.33	1.84;0.00;0.00	17.11	0.61	NA	NA	Up	4.80	7.70518178748701e-09	1.05012217380119e-05	113696776	113696925	5.22	1.37472034347065e-08	8.82809085545943e-06
chr5	113831716	113832000	285	9.07;16.92	0.92;1.77;1.06	13.00	1.25	NA	NA	Up	3.38	2.49074458574584e-07	0.000111501763958741	113831776	113831925	3.99	9.19507049324009e-08	4.14575281909232e-05
chr5	114193606	114193905	300	17.02;9.87	0.00;1.77;2.12	13.44	1.30	NA	NA	Up	3.37	1.51306374198155e-07	7.42517517805519e-05	114193711	114193860	3.96	6.69665129140006e-08	3.11561657194164e-05
chr5	114937651	114937935	285	14.75;4.23	0.00;0.00;1.06	9.49	0.35	NA	NA	Up	4.75	9.19413277199378e-08	5.09625519281637e-05	114937666	114937815	inf	2.47855904781212e-07	9.84668122863735e-05
chr5	114981151	114981435	285	15.88;9.87	0.92;1.77;1.06	12.88	1.25	NA	NA	Up	3.36	8.43436315127555e-08	4.78895161277796e-05	114981211	114981360	3.62	2.68567867584418e-06	0.000768634180913313
chr5	115625011	115625295	285	46.51;45.13	18.42;15.36;12.72	45.82	15.50	NA	NA	Up	1.56	1.98320409724888e-08	1.74203404080956e-05	115625116	115625265	1.81	5.71432571541272e-09	5.64757018191097e-06
chr5	115633186	115633455	270	10.21;21.15	2.76;2.95;2.12	15.68	2.61	NA	NA	Up	2.59	1.16332606672939e-06	0.000414395108331628	115633246	115633395	2.98	3.77957892522286e-06	0.00103391667528884
chr5	115708366	115708650	285	11.34;12.69	0.00;0.59;1.06	12.02	0.55	NA	NA	Up	4.45	1.87749298677511e-08	1.67402913898643e-05	115708426	115708575	4.38	1.06347303573058e-08	7.33087274157231e-06
chr5	115761796	115762095	300	12.48;16.92	2.76;0.59;1.06	14.70	1.47	NA	NA	Up	3.32	1.8214728194529e-08	1.64748143502973e-05	115761841	115761990	5.36	7.3025482906575e-09	6.01702080144553e-06
chr5	116325826	116325975	150	4.54;8.46	0.00;1.18;0.00	6.50	0.39	NA	NA	Up	4.04	8.93933350751689e-05	0.0141002186404307	116325826	116325975	4.04	8.93933350751689e-05	0.0134087494788185
chr5	117618091	117618420	330	14.75;14.10	1.84;0.00;1.06	14.42	0.97	NA	NA	Up	3.90	6.60704331491439e-09	1.02037326596605e-05	117618151	117618300	5.50	6.79612480270924e-09	5.90500928925031e-06
chr5	118980811	118981050	240	7.94;16.92	0.00;0.59;5.30	12.43	1.96	NA	NA	Up	2.66	1.22906172625849e-05	0.00303769835419646	118980871	118981020	2.58	9.02285766378795e-06	0.00213898089189723
chr5	119080621	119080770	150	5.67;7.05	1.84;0.59;0.00	6.36	0.81	NA	NA	Up	2.97	8.5211276706293e-05	0.0135524923978781	119080621	119080770	2.97	8.5211276706293e-05	0.0128737655720277
chr5	119322721	119322870	150	11.34;2.82	0.92;0.00;3.18	7.08	1.37	NA	NA	Up	2.37	6.19459452901972e-05	0.0108083424987141	119322721	119322870	2.37	6.19459452901972e-05	0.0100751682978796
chr5	119799871	119800065	195	18.15;12.69	2.76;2.95;6.36	15.42	4.03	NA	NA	Up	1.94	8.35561129259329e-06	0.00220734861658089	119799901	119800050	2.30	3.83955955445685e-06	0.00104918610542476
chr5	120966091	120966375	285	10.21;14.10	0.00;2.36;2.12	12.16	1.49	NA	NA	Up	3.02	8.77891310701047e-07	0.000323550631212124	120966136	120966285	4.18	3.91364463919381e-08	1.97890581641056e-05
chr5	121226386	121226535	150	10.21;7.05	0.00;2.95;1.06	8.63	1.34	NA	NA	Up	2.69	3.78415128482876e-05	0.00747289274131649	121226386	121226535	2.69	3.78415128482876e-05	0.00690512592667232
chr5	122422486	122422695	210	4.54;8.46	0.92;0.00;0.00	6.50	0.31	NA	NA	Up	4.40	4.20675922962074e-05	0.00817131377567101	122422531	122422680	inf	1.23927188848334e-05	0.00272753108843019
chr5	122431036	122431410	375	31.76;38.08	1.84;0.00;1.06	34.92	0.97	NA	NA	Up	5.17	5.54694833360576e-09	1.00052459953312e-05	122431201	122431350	inf	3.10648489488557e-09	5.51959329387533e-06
chr5	122972761	122973090	330	13.61;18.33	1.84;1.77;3.18	15.97	2.26	NA	NA	Up	2.82	2.01289924958743e-08	1.7584897106199e-05	122972851	122973000	2.91	3.48211480961917e-07	0.000133613038263346
chr5	123401386	123401565	180	9.07;11.28	2.76;0.59;3.18	10.18	2.18	NA	NA	Up	2.22	1.88190671121226e-05	0.0042604074405764	123401416	123401565	2.71	4.53160501681771e-05	0.00797927904709475
chr5	125162026	125162265	240	17.02;15.51	2.76;4.14;9.54	16.26	5.48	NA	NA	Up	1.57	0.000345678972070562	0.0518281446270278	125162056	125162205	2.11	1.63105512411402e-06	0.000489175995944619
chr5	125930971	125931150	180	32.90;45.13	22.10;19.50;15.90	39.01	19.17	NA	NA	Up	1.03	0.000192330646482824	0.0291134453194128	125930986	125931135	1.21	3.35345502230351e-05	0.00625562220261506
chr5	126200056	126200325	270	10.21;15.51	3.68;0.59;3.18	12.86	2.48	NA	NA	Up	2.37	4.5282718366697e-06	0.00131474327283122	126200161	126200310	2.68	7.49704729947541e-06	0.00181009534683994
chr5	126455356	126455505	150	4.54;8.46	0.00;0.59;1.06	6.50	0.55	NA	NA	Up	3.56	8.2718278381012e-05	0.0134747869316924	126455356	126455505	3.56	8.2718278381012e-05	0.0127821687242577
chr5	126479551	126479775	225	9.07;11.28	0.92;1.77;0.00	10.18	0.90	NA	NA	Up	3.50	4.85628243191661e-07	0.000194769263946051	126479551	126479700	3.42	2.73392452392179e-06	0.00077834301224386
chr5	126479911	126480075	165	5.67;4.23	0.00;0.00;0.00	4.95	0.00	NA	NA	Up	inf	5.30267211835528e-05	0.00958797359726386	126479911	126480060	inf	5.30267211835528e-05	0.00887001159329814
